Iteration,15th percentile,50th percentile,85th percentile
80,-0.339032111,0.007992186,0.312111165
81,-0.338913469,0.008318607,0.311984695
82,-0.339567591,0.007556533,0.312590319
83,-0.340177114,0.005235529,0.315626077
84,-0.339940228,0.006188817,0.313415
85,-0.340221816,0.007061278,0.311893144
86,-0.340171184,0.005806526,0.312810624
87,-0.341918446,0.004611341,0.313853884
88,-0.339541471,0.004126681,0.312969477
89,-0.343452676,0.003348177,0.312985004
90,-0.34266274,0.003346556,0.31180584
91,-0.341643859,0.002812638,0.314407229
92,-0.344653985,0.002519337,0.31112158
93,-0.34477025,0.001927826,0.313740395
94,-0.344836384,0.001684552,0.311961487
95,-0.345632206,0.004567025,0.312991473
96,-0.342468046,0.000885038,0.312091516
97,-0.347548369,0.000328794,0.314848715
98,-0.343174066,-0.000349963,0.311186181
99,-0.340812892,-0.001360031,0.310271205
100,-0.34560591,-0.000276262,0.312799193
101,-0.343150112,0.001175258,0.310841566
102,-0.347293337,-0.003393881,0.315065761
103,-0.345618571,-0.002749704,0.310254456
104,-0.343909822,-0.002918193,0.312036249
105,-0.347064757,-0.005766477,0.308828232
106,-0.34908382,-0.00320226,0.31083945
107,-0.349346712,-0.005246718,0.309068537
108,-0.353271976,-0.004153983,0.309487665
109,-0.354899998,-0.002605666,0.309226619
110,-0.359640667,-0.006206654,0.313344711
111,-0.3634644,-0.006769142,0.312006249
112,-0.362980351,-0.00842268,0.313826711
113,-0.366033712,-0.007952388,0.31570524
114,-0.363789928,-0.011814207,0.313596703
115,-0.364088136,-0.009765178,0.313733476
116,-0.365912414,-0.010513565,0.312796824
117,-0.366420162,-0.01074329,0.31141811
118,-0.367122841,-0.009504161,0.313313337
119,-0.372425532,-0.011575636,0.318509351
120,-0.369589834,-0.011630465,0.316782896
121,-0.37327145,-0.013605043,0.315677832
122,-0.37757252,-0.009807185,0.316483207
123,-0.372361851,-0.009547042,0.314771685
124,-0.369771257,-0.008295091,0.310704862
125,-0.37875066,-0.012039168,0.31553282
126,-0.376817065,-0.011845285,0.311675288
127,-0.37206066,-0.006180432,0.31181611
128,-0.379146938,-0.009723498,0.316504002
129,-0.377305533,-0.010536168,0.311503927
130,-0.373791923,-0.005638663,0.310050379
131,-0.377757284,-0.009716729,0.312865709
132,-0.376942991,-0.011902915,0.314446478
133,-0.377680631,-0.008175239,0.310604876
134,-0.378429596,-0.015445443,0.313028212
135,-0.381743197,-0.010858869,0.310858595
136,-0.381299379,-0.011529541,0.310231358
137,-0.373999381,-0.01208633,0.307632446
138,-0.380796964,-0.01387527,0.309063424
139,-0.375331752,-0.00921648,0.309777372
140,-0.379269561,-0.011829706,0.310491957
141,-0.380427279,-0.011618002,0.309616026
142,-0.376031934,-0.010797206,0.307948092
143,-0.380750813,-0.012142209,0.310099511
144,-0.383726007,-0.014716385,0.31169408
145,-0.378015353,-0.012618784,0.308142973
146,-0.38371511,-0.013162186,0.311297469
147,-0.38091473,-0.013123196,0.312066725
148,-0.379858734,-0.010315778,0.312030208
149,-0.386034054,-0.01551015,0.313424307
150,-0.380185163,-0.011263261,0.312952045
151,-0.385136212,-0.010056162,0.315026169
152,-0.381006181,-0.011702526,0.314992103
153,-0.383506376,-0.015508604,0.317800358
154,-0.390949886,-0.014238544,0.318826087
155,-0.390542728,-0.015226083,0.319884297
156,-0.386298597,-0.015863433,0.316224761
157,-0.386110787,-0.017313793,0.319931902
158,-0.387195271,-0.016502518,0.317205983
159,-0.386158612,-0.016897127,0.317566624
160,-0.386422269,-0.017660405,0.319202611
161,-0.384783415,-0.021000251,0.31524516
162,-0.387474102,-0.020356769,0.317536336
163,-0.381282075,-0.022235559,0.315916507
164,-0.385747248,-0.020761553,0.31600603
165,-0.389511991,-0.023222745,0.317294712
166,-0.384047708,-0.021917123,0.313002077
167,-0.386292025,-0.022689875,0.315851422
168,-0.385680635,-0.023694335,0.315356985
169,-0.392514215,-0.024398746,0.318101154
170,-0.387728125,-0.022963764,0.316981377
171,-0.387498422,-0.025900792,0.315752977
172,-0.382933629,-0.027627544,0.317121942
173,-0.387306237,-0.026601827,0.318370537
174,-0.389397828,-0.027405983,0.314230211
175,-0.389622603,-0.027727297,0.317099401
176,-0.383282565,-0.026941018,0.314344607
177,-0.385085446,-0.025305696,0.316555697
178,-0.387771457,-0.026546456,0.317979126
179,-0.38815887,-0.029773925,0.318576109
180,-0.388585326,-0.027984119,0.318029782
181,-0.388802476,-0.026927666,0.316741535
182,-0.381578101,-0.027386038,0.319032134
183,-0.379088883,-0.025968546,0.314735064
184,-0.388772622,-0.02805206,0.319613102
185,-0.387044823,-0.028378274,0.31787872
186,-0.376363434,-0.026454937,0.315595669
187,-0.383369237,-0.02444035,0.316765109
188,-0.377133502,-0.0247326,0.314317809
189,-0.38429109,-0.024327764,0.316217458
190,-0.38148963,-0.026302651,0.314536446
191,-0.379529598,-0.026835673,0.314652467
192,-0.386683466,-0.025803377,0.31526448
193,-0.376220298,-0.02620955,0.315648124
194,-0.380145338,-0.025320574,0.314609109
195,-0.376271397,-0.021714058,0.311071418
196,-0.38482949,-0.023734489,0.312751119
197,-0.382474223,-0.02641831,0.316023992
198,-0.377181192,-0.026734837,0.30948476
199,-0.376806863,-0.024006219,0.310368478
200,-0.379018986,-0.027624426,0.310806844
201,-0.377911636,-0.027505362,0.310519105
202,-0.379988766,-0.025277957,0.313072321
203,-0.380938965,-0.026810223,0.311907478
204,-0.382184209,-0.026109772,0.318049946
205,-0.378469914,-0.026192009,0.317364627
206,-0.378519733,-0.026706079,0.315888359
207,-0.38496592,-0.025117684,0.316547926
208,-0.378649947,-0.026804483,0.315867212
209,-0.376968141,-0.02410702,0.314837746
210,-0.377732837,-0.02478968,0.314103062
211,-0.382356432,-0.026346796,0.317292581
212,-0.381155971,-0.024933048,0.318090041
213,-0.379645252,-0.024028208,0.317993717
214,-0.383693548,-0.023388736,0.31582517
215,-0.387261102,-0.027476812,0.319291835
216,-0.381849454,-0.027084633,0.314865065
217,-0.374312319,-0.026171491,0.313265383
218,-0.387525587,-0.025933368,0.321177435
219,-0.383847253,-0.026490401,0.314209044
220,-0.382042813,-0.027806783,0.317964461
221,-0.38648055,-0.027090272,0.319038215
222,-0.384469464,-0.026640564,0.316081162
223,-0.385556461,-0.024519728,0.318408574
224,-0.38029983,-0.028057631,0.315452933
225,-0.387695265,-0.028464547,0.32163651
226,-0.379465115,-0.028190458,0.314210661
227,-0.385800499,-0.030095413,0.319431596
228,-0.385198435,-0.027273421,0.315990813
229,-0.382919401,-0.02868659,0.316257139
230,-0.380372232,-0.024937814,0.312964848
231,-0.390032394,-0.023424109,0.317428461
232,-0.379062036,-0.02574343,0.308832206
233,-0.393373129,-0.026790447,0.321843456
234,-0.391131225,-0.029773775,0.317614254
235,-0.384122884,-0.025954049,0.313809486
236,-0.393279314,-0.026953515,0.315767232
237,-0.390576935,-0.02710741,0.319225241
238,-0.384398109,-0.026143314,0.311565934
239,-0.401184855,-0.027427228,0.323421142
240,-0.384861235,-0.025386984,0.313451396
241,-0.3937346,-0.027981251,0.318256733
242,-0.385066672,-0.025592659,0.309642585
243,-0.384057716,-0.028268758,0.308515607
244,-0.387046425,-0.025695385,0.31256012
245,-0.38935633,-0.024803741,0.314675008
246,-0.389926992,-0.023613347,0.312981719
247,-0.388498683,-0.023466613,0.311702529
248,-0.390669392,-0.026909498,0.312363438
249,-0.380156599,-0.027078042,0.310875823
250,-0.395691563,-0.030180341,0.316117242
251,-0.388656956,-0.026567038,0.314888139
252,-0.39454941,-0.025353663,0.317692733
253,-0.389119373,-0.025467724,0.316970015
254,-0.387059061,-0.0251178,0.3122803
255,-0.392728275,-0.027899045,0.322093159
256,-0.388469128,-0.0245477,0.315806976
257,-0.392088179,-0.022834598,0.320684989
258,-0.383466463,-0.026104923,0.315849829
259,-0.38811134,-0.023993697,0.319738376
260,-0.405692159,-0.024945617,0.328371832
261,-0.397469498,-0.024716366,0.329097937
262,-0.378377059,-0.024284995,0.317899613
263,-0.387640606,-0.020574224,0.322672763
264,-0.398249793,-0.024301192,0.325074591
265,-0.39726063,-0.024802405,0.329413815
266,-0.398086065,-0.022414263,0.326088935
267,-0.390599628,-0.022687595,0.32702228
268,-0.392962529,-0.024016778,0.327531084
269,-0.391050765,-0.023018581,0.330557494
270,-0.401228996,-0.020875063,0.330976956
271,-0.393375042,-0.02351815,0.326625469
272,-0.392387553,-0.023403578,0.331114498
273,-0.413825019,-0.018642981,0.33903407
274,-0.386567324,-0.022426101,0.322959688
275,-0.398200896,-0.022516222,0.333656514
276,-0.397924012,-0.022018146,0.335308151
277,-0.38772542,-0.022019267,0.32887264
278,-0.399131449,-0.024854546,0.337670676
279,-0.40143722,-0.01894853,0.338150485
280,-0.392284273,-0.021642672,0.329886135
281,-0.407956956,-0.020654879,0.338261041
282,-0.41814353,-0.016667661,0.348895486
283,-0.393932389,-0.024232515,0.337978487
284,-0.386086501,-0.02053099,0.332387149
285,-0.402308328,-0.019129997,0.343257578
286,-0.401585653,-0.018485472,0.339407404
287,-0.399937475,-0.019921243,0.3394223
288,-0.402808422,-0.018726942,0.334658389
289,-0.390299188,-0.019404382,0.336251655
290,-0.400290793,-0.01763643,0.339318421
291,-0.39421228,-0.020144355,0.332220013
292,-0.392954169,-0.023170581,0.337338519
293,-0.410828914,-0.014473052,0.342932071
294,-0.388027434,-0.019726247,0.332620582
295,-0.413263217,-0.013904355,0.344713901
296,-0.400065365,-0.02055159,0.339109503
297,-0.397140482,-0.014949,0.334216855
298,-0.397124806,-0.019713396,0.334772567
299,-0.393822356,-0.01914106,0.329932861
300,-0.410209231,-0.01405922,0.344554104
301,-0.391378418,-0.018984344,0.331474635
302,-0.397105883,-0.019223256,0.335450307
303,-0.399177019,-0.015204402,0.339322078
304,-0.393884569,-0.015363965,0.331944288
305,-0.395044638,-0.016603265,0.333466777
306,-0.410033038,-0.019414931,0.340715945
307,-0.407009166,-0.015119277,0.337332045
308,-0.40631548,-0.014190739,0.336798073
309,-0.391673461,-0.018160102,0.331921397
310,-0.402778782,-0.019202182,0.338373701
311,-0.408551627,-0.016425694,0.336196089
312,-0.403821613,-0.014390615,0.333295363
313,-0.419059305,-0.015280077,0.341301346
314,-0.398548643,-0.016850188,0.330211671
315,-0.420813181,-0.010343418,0.341605707
316,-0.392822999,-0.019426249,0.328966068
317,-0.416196886,-0.017109556,0.338956612
318,-0.408264038,-0.012808675,0.330785172
319,-0.399938008,-0.019199777,0.32928872
320,-0.394917598,-0.021094305,0.330588529
321,-0.39916181,-0.016219841,0.332336615
322,-0.425315319,-0.011718143,0.339256006
323,-0.396659736,-0.023650868,0.327082564
324,-0.417137319,-0.017560558,0.337365051
325,-0.409500135,-0.016869242,0.326902653
326,-0.408127974,-0.019320488,0.336627896
327,-0.399892536,-0.020280633,0.332666819
328,-0.413867931,-0.015563648,0.339436613
329,-0.422245973,-0.018651248,0.341009004
330,-0.426251097,-0.02136657,0.346526416
331,-0.407981436,-0.020147428,0.333428378
332,-0.430996144,-0.011356664,0.341322254
333,-0.427976201,-0.017643739,0.34560716
334,-0.426240788,-0.018164949,0.342295155
335,-0.411108486,-0.016294478,0.339943632
336,-0.436983068,-0.019420363,0.358530392
337,-0.42401953,-0.018837037,0.350110525
338,-0.420808379,-0.01810127,0.351681113
339,-0.413886771,-0.018709974,0.345011479
340,-0.419453946,-0.016418677,0.349494115
341,-0.440964895,-0.010847105,0.356555386
342,-0.422670832,-0.015421861,0.355501947
343,-0.426597238,-0.014235834,0.361520807
344,-0.416089253,-0.019422822,0.350619911
345,-0.418650793,-0.021369661,0.356330781
346,-0.424308844,-0.015835304,0.354634707
347,-0.409516333,-0.019849838,0.347313674
348,-0.426891558,-0.017559731,0.352639255
349,-0.446750188,-0.014904067,0.369657482
350,-0.450091805,-0.015373803,0.376371518
351,-0.447443417,-0.019122705,0.375979242
352,-0.419975837,-0.018311542,0.355777377
353,-0.420454548,-0.017202117,0.361499159
354,-0.447341166,-0.012599015,0.372640203
355,-0.420568354,-0.016231606,0.356134336
356,-0.440093271,-0.015595633,0.371680099
357,-0.429706937,-0.017246619,0.359184203
358,-0.458818233,-0.012863595,0.378512768
359,-0.454819684,-0.013764266,0.378427486
360,-0.443556598,-0.010407623,0.370707577
361,-0.443700492,-0.020947851,0.365094599
362,-0.450326599,-0.011864178,0.373492907
363,-0.454511036,-0.014144309,0.382340857
364,-0.447289467,-0.009765815,0.369107689
365,-0.450366504,-0.012482375,0.383059148
366,-0.446582414,-0.010545,0.375309314
367,-0.469854602,-0.007053107,0.379507047
368,-0.456189442,-0.008145852,0.381091477
369,-0.457608518,-0.012753788,0.383916211
370,-0.410057938,-0.012621892,0.349956937
371,-0.450363442,-0.009917246,0.377268101
372,-0.459782949,-0.008580413,0.38246676
373,-0.469564737,-0.010872006,0.386020446
374,-0.465086286,-0.010134134,0.380773981
375,-0.432335997,-0.01083705,0.376122402
376,-0.474276593,-0.004123371,0.389817452
377,-0.431395811,-0.009413486,0.36458829
378,-0.482644755,-0.010489702,0.388929299
379,-0.49219237,-0.006951459,0.404380631
380,-0.451847203,-0.010466659,0.381109777
381,-0.470211983,-0.005443129,0.398379435
382,-0.45707933,-0.009661283,0.384013565
383,-0.484538253,-0.008503035,0.397180526
384,-0.480872004,-0.006187871,0.393332505
385,-0.426917589,-0.009882364,0.371917285
386,-0.465077068,-0.009550363,0.385450788
387,-0.458670875,-0.009005031,0.37903643
388,-0.467864256,-0.008624261,0.39067762
389,-0.467040904,-0.00460641,0.389818521
390,-0.49548578,-0.003031561,0.390417476
391,-0.463758378,-0.010954004,0.393029913
392,-0.485609621,-0.009066217,0.392252579
393,-0.503259033,-0.005386562,0.4043044
394,-0.468809141,-0.005864276,0.390993193
395,-0.518962491,-0.009275254,0.406752186
396,-0.531748366,-0.003613645,0.420837229
397,-0.45620847,-0.006283308,0.380994497
398,-0.449881762,-0.005432836,0.388623191
399,-0.49068715,-0.005792151,0.404862648
400,-0.460009173,-0.004324024,0.391193101
401,-0.467000206,-0.008644696,0.382572371
402,-0.491191511,-0.003382977,0.402099565
403,-0.465153706,-0.000986041,0.389558236
404,-0.498345698,-0.007642575,0.401432903
405,-0.487581477,-0.000651421,0.403192471
406,-0.494373666,-0.004213987,0.398733056
407,-0.482753223,-0.001503741,0.399626343
408,-0.52239756,-0.007459396,0.423482852
409,-0.468976696,-0.001276851,0.391206998
410,-0.483801535,-0.004759504,0.396012437
411,-0.503510064,-0.011325393,0.418212262
412,-0.482883282,3.06E-05,0.39893309
413,-0.512843806,-0.007300793,0.423814006
414,-0.518055046,-0.004127346,0.413142753
415,-0.474109787,-0.005912162,0.398076622
416,-0.500772753,-0.00398608,0.416327539
417,-0.487681116,0.000228543,0.411610849
418,-0.474069542,-0.005205374,0.400807619
419,-0.525699699,-0.004569311,0.427511737
420,-0.507573813,-0.002465276,0.4197679
421,-0.490222631,-0.010672374,0.424663273
422,-0.518310553,-0.004431225,0.428580618
423,-0.535051587,-0.001870707,0.434900287
424,-0.528941318,-0.001234303,0.423336743
425,-0.504734018,-0.001296811,0.428296518
426,-0.516668406,-0.007467141,0.43394531
427,-0.525450572,0.004682397,0.44243293
428,-0.512992957,0.000286693,0.421548274
429,-0.54557375,0.002431977,0.44851539
430,-0.518400744,0.003853663,0.430756393
431,-0.536434332,0.001650266,0.440275308
432,-0.537900454,0.007547219,0.443152992
433,-0.533261985,0.002146003,0.43855119
434,-0.600604025,-0.004936903,0.47231929
435,-0.552677485,-0.003456414,0.452426907
436,-0.52946724,-0.003986787,0.444198504
437,-0.524260494,0.005489517,0.450885713
438,-0.572564957,-0.003931721,0.467956407
439,-0.592322618,-0.003956242,0.470358534
440,-0.532800403,-0.004769957,0.439333923
441,-0.55128538,0.002068582,0.465162946
442,-0.580248278,-0.002370344,0.469418409
443,-0.526773593,0.00123246,0.446109718
444,-0.533600745,0.00457179,0.456524913
445,-0.559680268,-0.007311056,0.449292774
446,-0.60004231,0.001536787,0.492107649
447,-0.589011216,-0.002780917,0.484232503
448,-0.57139793,-0.007935958,0.474341589
449,-0.599048853,-0.00700129,0.492122822
450,-0.588902095,0.001504086,0.485547978
451,-0.574677017,-0.000924492,0.468093286
452,-0.57680864,-0.00706728,0.479448305
453,-0.607534993,-0.008763559,0.492005381
454,-0.564255992,-0.002834642,0.466082722
455,-0.596835482,-0.001778511,0.480393948
456,-0.632653627,-0.005892752,0.50604777
457,-0.57339057,-0.009484567,0.481353615
458,-0.596180066,-0.002300761,0.484160379
459,-0.617158592,-0.005294189,0.496003059
460,-0.591218644,0.000823974,0.492440987
461,-0.58858633,-0.004030494,0.493492788
462,-0.622722355,-0.001910327,0.508549502
463,-0.573571241,0.001337823,0.474024837
464,-0.62900534,-0.007359365,0.524441451
465,-0.598055229,-0.005973049,0.485290003
466,-0.638409546,-0.006777704,0.515117604
467,-0.633946189,-0.005543698,0.50902299
468,-0.600368634,0.003866013,0.489955494
469,-0.608731055,-0.01090549,0.503263626
470,-0.547041065,-0.001758143,0.481733967
471,-0.639086369,-0.002972899,0.510449353
472,-0.622018531,-0.006805941,0.527988583
473,-0.614438993,0.002057221,0.513957292
474,-0.661532167,0.004158629,0.52553868
475,-0.634407461,-0.009654183,0.523561952
476,-0.595259097,0.005300749,0.515843624
477,-0.616720784,-0.000842944,0.517821047
478,-0.643890038,-0.000180449,0.546980709
479,-0.637896428,0.000862174,0.532648137
480,-0.628881481,-0.00067778,0.528399363
481,-0.637799194,-0.010998089,0.532337654
482,-0.653860816,-0.001013219,0.534693524
483,-0.611151201,0.00042101,0.504961058
484,-0.631745976,-0.001839172,0.539953107
485,-0.677353328,-0.00704867,0.567830944
486,-0.655505788,-0.005596149,0.547497702
487,-0.660163197,-0.005907537,0.562834999
488,-0.631418952,0.007159289,0.551084
489,-0.657349616,-0.005720332,0.557434922
490,-0.676549804,-0.013384514,0.565481436
491,-0.665911958,-0.007477122,0.553800431
492,-0.641305044,-0.004331199,0.546723229
493,-0.66574448,-0.001066415,0.562996569
494,-0.672973919,-0.002837231,0.583750048
495,-0.673895118,0.001313573,0.576688945
496,-0.665247598,0.000888819,0.554628918
497,-0.656019694,0.003412655,0.557609704
498,-0.645058313,-0.009454551,0.568538028
499,-0.706161064,-0.007797174,0.613585123
500,-0.665090558,-0.011999227,0.580726233
501,-0.714661005,-0.008687651,0.602675483
502,-0.704540971,-0.00600316,0.605583644
503,-0.6904623,-0.006433552,0.597416812
504,-0.697466439,0.00412058,0.592758054
505,-0.67059418,-0.005154939,0.556415886
506,-0.691667649,-0.000890604,0.594905028
507,-0.736611071,-0.006025121,0.622139376
508,-0.691600043,-0.003204513,0.594883913
509,-0.673956546,-0.003834171,0.583193907
510,-0.729753882,-0.008891409,0.622619075
511,-0.676836893,-0.0040587,0.589397383
512,-0.707689887,0.003420645,0.612120137
513,-0.753607979,-0.018508784,0.637762418
514,-0.723990518,-0.010579035,0.619270846
515,-0.683989343,-0.002727814,0.59827494
516,-0.739495856,-0.016673821,0.642596969
517,-0.750718912,-0.00942168,0.643823856
518,-0.757449225,-0.010613116,0.650289384
519,-0.733123317,-0.006902981,0.643899584
520,-0.749934924,-0.022440534,0.658080798
521,-0.750387207,-0.006159814,0.660881779
522,-0.762709507,-0.013697599,0.666946402
523,-0.741893473,-0.00048607,0.655345595
524,-0.776747641,-0.00706588,0.658596563
525,-0.772204518,-0.003268879,0.676661336
526,-0.701654497,-0.009795891,0.63935892
527,-0.772000664,-0.027601683,0.66551109
528,-0.771684644,-0.017723243,0.66254375
529,-0.739249083,-0.014003254,0.658341914
530,-0.799530157,-0.015565375,0.68056505
531,-0.810390764,-0.015559284,0.698774719
532,-0.779619718,-0.007277247,0.702552432
533,-0.725241324,-0.005867688,0.655479747
534,-0.807200053,-0.015223993,0.710000077
535,-0.782857615,-0.009327697,0.67612339
536,-0.81160849,-0.013329087,0.675010234
537,-0.738800356,-0.003414639,0.669460225
538,-0.787873283,-0.012488321,0.681071532
539,-0.77856819,-0.0108976,0.682334605
540,-0.788879338,-0.001850177,0.67313982
541,-0.786799604,-0.016447731,0.6838112
542,-0.788816836,-0.008427861,0.693899468
543,-0.794336101,-0.014536977,0.714831087
544,-0.814430964,-0.014965167,0.720760015
545,-0.787629271,-0.013443071,0.731654054
546,-0.83254365,-0.025390995,0.764281693
547,-0.812005284,-0.015618881,0.707292628
548,-0.852769053,-0.022542878,0.753137657
549,-0.809151733,-0.014132865,0.737640226
550,-0.854670307,-0.031262999,0.764224193
551,-0.802239302,-0.015421592,0.712606803
552,-0.827415887,-0.018891864,0.754935968
553,-0.811721393,-0.011811255,0.714783338
554,-0.865108421,-0.02234509,0.767449504
555,-0.874928376,-0.022879385,0.78270584
556,-0.850508222,-0.027646829,0.756031245
557,-0.796713755,-0.019345896,0.743298861
558,-0.850523257,-0.00803934,0.747285238
559,-0.872590691,-0.028220555,0.784823856
560,-0.849335855,-0.024093578,0.766597682
561,-0.906163356,-0.018629812,0.806163201
562,-0.830467302,-0.017615711,0.7326929
563,-0.873388821,-0.022052776,0.786906826
564,-0.810974842,-0.008275848,0.739000943
565,-0.819271129,-0.026655244,0.753860384
566,-0.822979069,-0.026392575,0.751568052
567,-0.891610995,-0.028437405,0.803975311
568,-0.858244154,-0.017343967,0.786057737
569,-0.888747457,-0.026420198,0.816636053
570,-0.88375974,-0.039724831,0.822401884
571,-0.863190228,-0.019963873,0.793635446
572,-0.906877244,-0.032082183,0.825607041
573,-0.890352106,-0.020753179,0.795743045
574,-0.835814893,-0.010927957,0.756605816
575,-0.838794997,-0.020048115,0.763233948
576,-0.948403415,-0.019330653,0.861721182
577,-0.885026655,-0.028632155,0.818210563
578,-0.873740944,-0.025946042,0.819776011
579,-0.900433871,-0.019450143,0.796815851
580,-0.871308348,-0.006321785,0.781835288
581,-0.903931403,-0.018024269,0.830158076
582,-0.984479952,-0.023464998,0.857243413
583,-0.888025478,-0.027517668,0.823306236
584,-0.899105757,-0.013314642,0.814310172
585,-0.924158001,-0.01844964,0.831954828
586,-0.927647242,-0.020809241,0.854633495
587,-0.911140633,-0.026887763,0.867349213
588,-0.954382017,-0.024107942,0.83934443
589,-0.916847837,-0.012359317,0.857102045
590,-0.956526795,-0.028586428,0.86281155
591,-0.951530907,-0.032889169,0.880648282
592,-0.95468196,-0.037731282,0.883209392
593,-0.954313233,-0.013952533,0.887533978
594,-0.990445971,-0.029467143,0.91160183
595,-0.96216906,-0.031809488,0.890009016
596,-0.976598349,-0.023631847,0.906057087
597,-0.973389065,-0.018364392,0.902885482
598,-0.960605127,-0.018629801,0.883717427
599,-0.874572358,-0.013960097,0.847811466
600,-0.970479783,-0.029949436,0.897339591
601,-0.933896565,-0.012074463,0.877373251
602,-0.896747708,-0.013660936,0.839245513
603,-0.98567245,-0.033298636,0.929277486
604,-0.924642664,-0.023727724,0.865136871
605,-0.949282736,-0.032605939,0.92118108
606,-1.021252865,-0.025780948,0.94336673
607,-0.958374983,-0.024627386,0.885459843
608,-1.007001853,-0.039485538,0.933570865
609,-1.016335708,-0.026915716,0.941090328
610,-0.983676764,-0.044318967,0.934686431
611,-0.984519652,-0.04453104,0.961336297
612,-1.0335513,-0.027417917,0.958555824
613,-1.020713043,-0.029573482,0.951924822
614,-1.047827441,-0.027173501,0.954436255
615,-0.962160552,-0.025818152,0.937491775
616,-1.002565277,-0.029507691,0.959609658
617,-1.001389611,-0.017004644,0.937499729
618,-0.996205762,-0.021492693,0.958287781
619,-0.939388466,-0.023637265,0.921513483
620,-1.064091974,-0.050864693,0.984394285
621,-1.013043261,-0.030505861,0.957618046
622,-1.043497711,-0.064915594,1.012528378
623,-1.032073957,-0.021474272,0.976932567
624,-1.010875529,-0.022230208,0.959054554
625,-1.053882426,-0.026681095,0.984938511
626,-0.987640899,-0.019386226,0.974857721
627,-1.099633396,-0.035237839,1.004192716
628,-1.002011675,-0.03458029,0.927017778
629,-1.00194186,-0.032090485,0.963429481
630,-1.033721781,-0.031610327,0.986482188
631,-1.084043449,-0.042054635,1.024715322
632,-1.070693851,-0.041575488,1.012319881
633,-1.064078289,-0.027223572,1.018764579
634,-1.071385533,-0.02241599,1.023633873
635,-1.092026073,-0.017340582,1.019374943
636,-1.037455678,-0.038017401,0.9845743
637,-1.050469983,-0.015296027,0.976384172
638,-1.069009882,-0.029263148,1.022900999
639,-1.020352918,-0.025693223,0.994588098
